gateway_txn_id,order_id,merchant_id,payment_method,gateway_name,gross_amount,fee_amount,net_amount,currency,status,customer_name,payer_email,initiated_at,completed_at,settled_at,bank_settlement_ref
PG169300008869888,OD169300008869888,MERCH_DIST_001,E_WALLET,LINKAJA,834000,26674,807326,IDR,SETTLED,TB Putri,tb.putri@mail.com,2023-08-04 17:00:00,2023-08-04 17:05:00,2023-08-05 21:05:00,2100-MA2W-MIFF-GVKB
PG169300003303237,OD169300003303237,MERCH_DIST_001,E_WALLET,DANA,770000,23385,746615,IDR,SETTLED,Grosir Anto,grosir.anto@mail.com,2023-08-12 23:00:00,2023-08-12 23:03:00,2023-08-14 04:03:00,4NU8-9C63-QFJH-ONMX
PG169300008442096,OD169300008442096,MERCH_DIST_001,QRIS,GOPAY,416000,8551,407449,IDR,SETTLED,PT Zainal,pt.zainal@mail.com,2023-08-10 17:00:00,2023-08-10 17:02:00,2023-08-12 03:02:00,TJL6-QJSQ-NNVP-BX1K
PG169300004755003,OD169300004755003,MERCH_DIST_001,E_WALLET,GOPAY,246000,4722,241278,IDR,SETTLED,Agen Pandu,agen.pandu@yahoo.com,2023-08-08 18:00:00,2023-08-08 18:05:00,2023-08-10 02:05:00,7ITK-6DAC-00MC-0CKH
PG169300006652240,OD169300006652240,MERCH_DIST_001,QRIS,OVO,160000,2460,157540,IDR,SETTLED,CV Dewi,cv.dewi@gmail.com,2023-09-02 16:00:00,2023-09-02 16:05:00,2023-09-03 23:05:00,XABQ-638N-YO9M-WEZK
PG169300001220364,OD169300001220364,MERCH_DIST_001,E_WALLET,SHOPEEPAY,144000,3148,140852,IDR,SETTLED,Warung Wati,wati@mail.com,2023-08-25 22:00:00,2023-08-25 22:02:00,2023-08-26 15:02:00,JXYD-FUCB-JI4W-K1PT
PG169300006248466,OD169300006248466,MERCH_DIST_001,QRIS,SHOPEEPAY,332000,6672,325328,IDR,SETTLED,TB Bayu,tb.bayu@email.com,2023-08-18 13:00:00,2023-08-18 13:04:00,2023-08-19 14:04:00,RU1Q-71XS-ZP9H-O54J
PG169300009313925,OD169300009313925,MERCH_DIST_001,E_WALLET,DANA,414000,7846,406154,IDR,SETTLED,Depot Priyanto,depot.priyanto@yahoo.com,2023-08-29 13:00:00,2023-08-29 13:03:00,2023-08-30 06:03:00,8YB7-IWOY-4P7Y-TAXY
PG169300006440280,OD169300006440280,MERCH_DIST_001,QRIS,LINKAJA,201000,4225,196775,IDR,SETTLED,Depot Surya,depot.surya@email.com,2023-08-17 15:00:00,2023-08-17 15:03:00,2023-08-19 03:03:00,UO4G-NVUY-88II-NSP7
PG169300001183970,OD169300001183970,MERCH_DIST_001,QRIS,OVO,869000,25586,843414,IDR,SETTLED,CV Joni,cv.joni@yahoo.com,2023-08-07 13:00:00,2023-08-07 13:01:00,2023-08-09 00:01:00,II30-PZKT-WOR4-UEE6
PG169300009401510,OD169300009401510,MERCH_DIST_001,QRIS,LINKAJA,602000,12981,589019,IDR,SETTLED,Grosir Karno,grosir.karno@mail.com,2023-08-21 13:00:00,2023-08-21 13:02:00,2023-08-23 01:02:00,4QGP-6W5Q-8ZGZ-E7H0
PG169300008289813,OD169300008289813,MERCH_DIST_001,QRIS,OVO,309000,10169,298831,IDR,SETTLED,PT Kiki,pt.kiki@mail.com,2023-08-28 21:00:00,2023-08-28 21:01:00,2023-08-29 17:01:00,3PN1-65HA-D7NX-00PW
PG169300004031040,OD169300004031040,MERCH_DIST_001,QRIS,SHOPEEPAY,58000,1029,56971,IDR,SETTLED,Grosir Sari,grosir.sari@mail.com,2023-08-14 21:00:00,2023-08-14 21:03:00,2023-08-15 15:03:00,TO55-G4VP-T8UR-RAB8
PG169300005558180,OD169300005558180,MERCH_DIST_001,QRIS,DANA,388000,9761,378239,IDR,SETTLED,PT Tono,pt.tono@mail.com,2023-08-08 23:00:00,2023-08-08 23:02:00,2023-08-10 02:02:00,LTVM-1V5Z-JYPP-D9MA
PG169300004901490,OD169300004901490,MERCH_DIST_001,QRIS,SHOPEEPAY,96000,1970,94030,IDR,SETTLED,CV Qomar,cv.qomar@mail.com,2023-08-23 15:00:00,2023-08-23 15:01:00,2023-08-24 20:01:00,OJJI-DL59-EYPR-L8LN
PG169300003418950,OD169300003418950,MERCH_DIST_001,QRIS,GOPAY,136000,3118,132882,IDR,SETTLED,Depot Kusuma,depot.kusuma@email.com,2023-08-30 13:00:00,2023-08-30 13:04:00,2023-08-31 19:04:00,PQGX-QUGF-1AAQ-XKYD
PG169300001969120,OD169300001969120,MERCH_DIST_001,QRIS,GOPAY,32000,910,31090,IDR,SETTLED,TB Tono,tb.tono@mail.com,2023-09-02 18:00:00,2023-09-02 18:05:00,2023-09-04 01:05:00,KZBG-TPPO-Z4Z8-QPGU
PG169300004858749,OD169300004858749,MERCH_DIST_001,QRIS,OVO,597000,11112,585888,IDR,SETTLED,TB Eko,tb.eko@mail.com,2023-08-16 12:00:00,2023-08-16 12:02:00,2023-08-17 22:02:00,DA3Z-S5FU-XHZR-TBS7
PG169300001391600,OD169300001391600,MERCH_DIST_001,E_WALLET,GOPAY,650000,18367,631633,IDR,SETTLED,UD Opi,ud.opi@email.com,2023-08-30 20:00:00,2023-08-30 20:04:00,2023-09-01 00:04:00,02OH-WQ3Z-BFC4-AZPX
PG169300002120345,OD169300002120345,MERCH_DIST_001,QRIS,GOPAY,738000,13969,724031,IDR,SETTLED,TB Yanto,tb.yanto@yahoo.com,2023-08-27 15:00:00,2023-08-27 15:03:00,2023-08-28 10:03:00,0QV2-VYWK-JH4N-NRV7
PG169300001122492,OD169300001122492,MERCH_DIST_001,QRIS,GOPAY,1046000,29906,1016094,IDR,SETTLED,Toko Riska,riska@mail.com,2023-08-02 15:00:00,2023-08-02 15:04:00,2023-08-03 08:04:00,CFOO-L2WK-H2N5-NSJO
PG169300001343956,OD169300001343956,MERCH_DIST_001,QRIS,SHOPEEPAY,992000,16906,975094,IDR,SETTLED,Toko Fitri,fitri@yahoo.com,2023-08-07 16:00:00,2023-08-07 16:04:00,2023-08-08 10:04:00,UXA2-N2F0-2UYS-90N9
PG169300003911162,OD169300003911162,MERCH_DIST_001,E_WALLET,GOPAY,703000,22652,680348,IDR,SETTLED,PT Gita,pt.gita@yahoo.com,2023-08-09 22:00:00,2023-08-09 22:03:00,2023-08-11 05:03:00,SI8H-GZSL-KJEQ-N9Y8
PG169300005952042,OD169300005952042,MERCH_DIST_001,E_WALLET,OVO,446000,13455,432545,IDR,SETTLED,Kios Rizal,kios.rizal@gmail.com,2023-09-05 18:00:00,2023-09-05 18:02:00,2023-09-06 06:02:00,NLXL-4YXQ-QLI1-B93H
PG169300004208000,OD169300004208000,MERCH_DIST_001,E_WALLET,SHOPEEPAY,192000,5119,186881,IDR,SETTLED,Toko Kusuma,kusuma@email.com,2023-08-02 15:00:00,2023-08-02 15:02:00,2023-08-03 23:02:00,YU2O-N7G9-G73W-1H52
PG169300005962957,OD169300005962957,MERCH_DIST_001,E_WALLET,DANA,1146000,28264,1117736,IDR,SETTLED,Warung Ahmad,ahmad@mail.com,2023-09-04 18:00:00,2023-09-04 18:05:00,2023-09-05 08:05:00,ARHD-7ENI-T3NI-3K65
PG169300002167326,OD169300002167326,MERCH_DIST_001,E_WALLET,GOPAY,188000,5281,182719,IDR,SETTLED,CV Wawan,cv.wawan@email.com,2023-08-03 20:00:00,2023-08-03 20:02:00,2023-08-04 22:02:00,RGSK-3GFW-N9RC-AFKG
PG169300009566614,OD169300009566614,MERCH_DIST_001,QRIS,DANA,590000,14468,575532,IDR,SETTLED,UD Indra,ud.indra@email.com,2023-09-01 14:00:00,2023-09-01 14:03:00,2023-09-02 16:03:00,OAOW-J19D-SS0G-CBIL
PG169300007532008,OD169300007532008,MERCH_DIST_001,QRIS,GOPAY,153000,4487,148513,IDR,SETTLED,Depot Mega,depot.mega@gmail.com,2023-08-01 22:00:00,2023-08-01 22:02:00,2023-08-02 20:02:00,627P-P4ZF-RWXT-JBVE
PG169300004279290,OD169300004279290,MERCH_DIST_001,QRIS,OVO,360000,5604,354396,IDR,SETTLED,Depot Bayu,depot.bayu@gmail.com,2023-08-16 13:00:00,2023-08-16 13:05:00,2023-08-17 11:05:00,OAMW-BOXV-Y1WM-AQOT
PG169300008659648,OD169300008659648,MERCH_DIST_001,QRIS,GOPAY,16000,515,15485,IDR,SETTLED,Kios Putra,kios.putra@email.com,2023-08-01 16:00:00,2023-08-01 16:05:00,2023-08-02 16:05:00,OE8Y-XOWW-ZSW7-LBWR
PG169300004345205,OD169300004345205,MERCH_DIST_001,E_WALLET,LINKAJA,214000,4212,209788,IDR,SETTLED,UD Widya,ud.widya@mail.com,2023-08-29 18:00:00,2023-08-29 18:01:00,2023-08-31 01:01:00,D4LM-1FM5-4H1S-SM89
PG169300006287904,OD169300006287904,MERCH_DIST_001,E_WALLET,SHOPEEPAY,62000,1638,60362,IDR,SETTLED,PT Nana,pt.nana@email.com,2023-08-19 13:00:00,2023-08-19 13:03:00,2023-08-20 07:03:00,D7VP-AIBP-DPE1-RTYI
PG169300008016505,OD169300008016505,MERCH_DIST_001,E_WALLET,GOPAY,177000,5133,171867,IDR,SETTLED,PT Karno,pt.karno@yahoo.com,2023-08-13 15:00:00,2023-08-13 15:03:00,2023-08-14 16:03:00,RGOU-O24Z-DFSG-33B6
PG169300008076970,OD169300008076970,MERCH_DIST_001,E_WALLET,DANA,462000,13698,448302,IDR,SETTLED,CV Riska,cv.riska@yahoo.com,2023-08-12 16:00:00,2023-08-12 16:03:00,2023-08-13 10:03:00,X6ZW-NLKA-UYJE-DL45
PG169300002752953,OD169300002752953,MERCH_DIST_001,E_WALLET,OVO,216000,4182,211818,IDR,SETTLED,PT Widya,pt.widya@gmail.com,2023-09-02 18:00:00,2023-09-02 18:05:00,2023-09-04 05:05:00,XU4N-8KOI-6FNU-HIZ2
PG169300009813364,OD169300009813364,MERCH_DIST_001,E_WALLET,LINKAJA,192000,3533,188467,IDR,SETTLED,TB Lisa,tb.lisa@mail.com,2023-09-03 14:00:00,2023-09-03 14:01:00,2023-09-04 17:01:00,CZ5Y-H3SS-71SD-B2F2
PG169300007041363,OD169300007041363,MERCH_DIST_001,E_WALLET,OVO,264000,5247,258753,IDR,SETTLED,Grosir Nana,grosir.nana@mail.com,2023-08-14 18:00:00,2023-08-14 18:01:00,2023-08-16 05:01:00,FZLP-XKMU-8S7N-0J5V
PG169300006617364,OD169300006617364,MERCH_DIST_001,E_WALLET,LINKAJA,120000,3819,116181,IDR,SETTLED,Toko Candra,candra@gmail.com,2023-08-29 20:00:00,2023-08-29 20:03:00,2023-08-30 18:03:00,IBC9-2WTV-W2LL-EEMS
PG169300002019850,OD169300002019850,MERCH_DIST_001,QRIS,SHOPEEPAY,304000,7827,296173,IDR,SETTLED,Warung Wahyu,wahyu@gmail.com,2023-08-08 18:00:00,2023-08-08 18:01:00,2023-08-09 23:01:00,XQEW-9BKH-WXTL-283J
PG169300009517888,OD169300009517888,MERCH_DIST_001,E_WALLET,SHOPEEPAY,362000,5798,356202,IDR,SETTLED,Grosir Kiki,grosir.kiki@mail.com,2023-08-12 19:00:00,2023-08-12 19:02:00,2023-08-13 13:02:00,O2PK-ZEZ6-IGZ8-7DUG
PG169300004144275,OD169300004144275,MERCH_DIST_001,E_WALLET,DANA,482000,16102,465898,IDR,SETTLED,UD Siti,ud.siti@gmail.com,2023-08-29 19:00:00,2023-08-29 19:01:00,2023-08-31 02:01:00,XNWP-C4NP-K18R-2E78
PG169300005498218,OD169300005498218,MERCH_DIST_001,E_WALLET,GOPAY,384000,8920,375080,IDR,SETTLED,Agen Zainal,agen.zainal@yahoo.com,2023-08-25 13:00:00,2023-08-25 13:01:00,2023-08-26 17:01:00,MGQ2-V57U-LSZQ-0L4V
PG169300001028171,OD169300001028171,MERCH_DIST_001,E_WALLET,SHOPEEPAY,156000,5038,150962,IDR,SETTLED,CV Dedi,cv.dedi@yahoo.com,2023-08-27 22:00:00,2023-08-27 22:01:00,2023-08-29 04:01:00,UVQG-OTNG-AOT9-AJ17
PG169300003116100,OD169300003116100,MERCH_DIST_001,QRIS,DANA,608000,19906,588094,IDR,SETTLED,Toko Wawan,wawan@mail.com,2023-08-12 12:00:00,2023-08-12 12:03:00,2023-08-13 02:03:00,R640-55YM-VRKZ-CJKZ
PG169300006688571,OD169300006688571,MERCH_DIST_001,QRIS,GOPAY,354000,11056,342944,IDR,SETTLED,Agen Herman,agen.herman@mail.com,2023-08-12 13:00:00,2023-08-12 13:02:00,2023-08-13 19:02:00,PIDD-5ALY-3HMO-Z400
PG169300005449304,OD169300005449304,MERCH_DIST_001,E_WALLET,LINKAJA,568000,16296,551704,IDR,SETTLED,Depot Ida,depot.ida@email.com,2023-08-19 19:00:00,2023-08-19 19:01:00,2023-08-21 01:01:00,TIJN-9L3J-Z3R4-4D20
PG169300001085403,OD169300001085403,MERCH_DIST_001,QRIS,SHOPEEPAY,438000,13356,424644,IDR,SETTLED,Agen Indra,agen.indra@mail.com,2023-08-07 21:00:00,2023-08-07 21:01:00,2023-08-09 08:01:00,2F32-DJ71-KP91-C6Y7
PG169300002971648,OD169300002971648,MERCH_DIST_001,QRIS,SHOPEEPAY,276000,4290,271710,IDR,SETTLED,Toko Putra,putra@email.com,2023-08-27 21:00:00,2023-08-27 21:02:00,2023-08-29 05:02:00,XG1I-75ED-N4NE-N1XW
PG169300009575550,OD169300009575550,MERCH_DIST_001,QRIS,DANA,534000,10415,523585,IDR,SETTLED,Depot Feri,depot.feri@gmail.com,2023-08-13 18:00:00,2023-08-13 18:05:00,2023-08-15 04:05:00,LTBT-BS8J-7FWN-633V
PG169300001109106,OD169300001109106,MERCH_DIST_001,E_WALLET,LINKAJA,391000,7971,383029,IDR,SETTLED,UD Candra,ud.candra@yahoo.com,2023-08-28 18:00:00,2023-08-28 18:03:00,2023-08-30 04:03:00,W84P-65PP-NIJJ-B0N1
PG169300003642769,OD169300003642769,MERCH_DIST_001,QRIS,SHOPEEPAY,160000,3374,156626,IDR,SETTLED,TB Edi,tb.edi@yahoo.com,2023-08-01 13:00:00,2023-08-01 13:02:00,2023-08-02 19:02:00,1IIM-85C5-BMNQ-9RNT
PG169300003954716,OD169300003954716,MERCH_DIST_001,QRIS,GOPAY,1606000,53281,1552719,IDR,SETTLED,Grosir Novi,grosir.novi@email.com,2023-09-03 20:00:00,2023-09-03 20:05:00,2023-09-04 16:05:00,CYON-5V4K-1NW1-2K7F
PG169300007715442,OD169300007715442,MERCH_DIST_001,E_WALLET,GOPAY,180000,3300,176700,IDR,SETTLED,UD Qomar,ud.qomar@gmail.com,2023-08-16 16:00:00,2023-08-16 16:01:00,2023-08-17 19:01:00,OS09-V8IF-IQU4-MCYZ
PG169300008158630,OD169300008158630,MERCH_DIST_001,E_WALLET,OVO,546000,12718,533282,IDR,SETTLED,PT Gita,pt.gita@gmail.com,2023-08-28 15:00:00,2023-08-28 15:02:00,2023-08-29 20:02:00,GDZV-0W7W-LRZ4-Z63C
PG169300002755863,OD169300002755863,MERCH_DIST_001,QRIS,DANA,432000,9776,422224,IDR,SETTLED,PT Eko,pt.eko@yahoo.com,2023-08-15 13:00:00,2023-08-15 13:03:00,2023-08-16 02:03:00,K641-Y26L-CKIS-RWF6
PG169300009056832,OD169300009056832,MERCH_DIST_001,E_WALLET,SHOPEEPAY,358000,9461,348539,IDR,SETTLED,Kios Ahmad,kios.ahmad@mail.com,2023-08-04 14:00:00,2023-08-04 14:01:00,2023-08-05 13:01:00,LGXQ-6AU6-DV3T-E4ZX
PG169300004471857,OD169300004471857,MERCH_DIST_001,QRIS,OVO,384000,7523,376477,IDR,SETTLED,Warung Mira,mira@mail.com,2023-08-20 15:00:00,2023-08-20 15:03:00,2023-08-22 02:03:00,2J53-SOLX-VTRH-16IM
PG169300007083934,OD169300007083934,MERCH_DIST_001,QRIS,SHOPEEPAY,16000,304,15696,IDR,SETTLED,Kios Vera,kios.vera@yahoo.com,2023-08-14 20:00:00,2023-08-14 20:03:00,2023-08-16 07:03:00,9XYM-A0Q0-A4V4-Q02U
PG169300009916335,OD169300009916335,MERCH_DIST_001,E_WALLET,LINKAJA,1024000,19881,1004119,IDR,SETTLED,Kios Untung,kios.untung@gmail.com,2023-08-02 14:00:00,2023-08-02 14:02:00,2023-08-03 14:02:00,PBAR-AT5B-HS1K-0KW6
PG169300009505300,OD169300009505300,MERCH_DIST_001,QRIS,GOPAY,640000,16311,623689,IDR,SETTLED,Grosir Agus,grosir.agus@mail.com,2023-08-12 23:00:00,2023-08-12 23:01:00,2023-08-14 01:01:00,GDO4-AFVV-A3ZY-G0P0
PG169300007273518,OD169300007273518,MERCH_DIST_001,QRIS,GOPAY,206000,4044,201956,IDR,SETTLED,Grosir Dewi,grosir.dewi@mail.com,2023-09-05 22:00:00,2023-09-05 22:02:00,2023-09-06 11:02:00,TKR2-ONLW-F9MF-9UDO
PG169300009364836,OD169300009364836,MERCH_DIST_001,QRIS,SHOPEEPAY,492000,15171,476829,IDR,SETTLED,Depot Galang,depot.galang@mail.com,2023-08-30 21:00:00,2023-08-30 21:05:00,2023-09-01 05:05:00,T75T-RAC6-DF6K-BU7W
PG169300008799291,OD169300008799291,MERCH_DIST_001,E_WALLET,OVO,510000,11220,498780,IDR,SETTLED,PT Untung,pt.untung@gmail.com,2023-09-01 20:00:00,2023-09-01 20:04:00,2023-09-02 20:04:00,LOJI-L9KR-R843-W5KW
PG169300005193760,OD169300005193760,MERCH_DIST_001,QRIS,LINKAJA,952000,21222,930778,IDR,SETTLED,Depot Putri,depot.putri@gmail.com,2023-08-26 14:00:00,2023-08-26 14:03:00,2023-08-27 11:03:00,UJ16-UN0M-L6Q1-ZS13
PG169300002120517,OD169300002120517,MERCH_DIST_001,E_WALLET,OVO,439000,12996,426004,IDR,SETTLED,Kios Pandu,kios.pandu@mail.com,2023-08-14 23:00:00,2023-08-14 23:03:00,2023-08-15 20:03:00,QPBV-5POJ-V22N-8YFU
PG169300003114538,OD169300003114538,MERCH_DIST_001,E_WALLET,GOPAY,138000,4454,133546,IDR,SETTLED,UD Tono,ud.tono@gmail.com,2023-08-18 22:00:00,2023-08-18 22:01:00,2023-08-20 07:01:00,T37O-AOCQ-QV5Z-8K1V
PG169300010323614,OD169300010323614,MERCH_DIST_001,E_WALLET,DANA,196000,4594,191406,IDR,SETTLED,PT Opi,pt.opi@yahoo.com,2023-08-12 22:00:00,2023-08-12 22:04:00,2023-08-14 06:04:00,S5H1-4VIO-UPGF-W6SP
PG169300005559300,OD169300005559300,MERCH_DIST_001,QRIS,SHOPEEPAY,964000,15061,948939,IDR,SETTLED,Warung Indra,indra@yahoo.com,2023-08-29 18:00:00,2023-08-29 18:04:00,2023-08-31 04:04:00,SBJY-KCHF-606T-HJFG
PG169300004194630,OD169300004194630,MERCH_DIST_001,QRIS,GOPAY,48000,1284,46716,IDR,SETTLED,Toko Budi,budi@yahoo.com,2023-08-01 16:00:00,2023-08-01 16:01:00,2023-08-02 20:01:00,2ADR-OCA8-VTUU-JARN
PG169300009519646,OD169300009519646,MERCH_DIST_001,E_WALLET,OVO,498000,13726,484274,IDR,SETTLED,TB Dedi,tb.dedi@yahoo.com,2023-08-04 22:00:00,2023-08-04 22:03:00,2023-08-05 15:03:00,N427-EOSX-4D1M-4IQB
PG169300004346097,OD169300004346097,MERCH_DIST_001,E_WALLET,DANA,401000,6021,394979,IDR,SETTLED,PT Yanto,pt.yanto@gmail.com,2023-08-06 20:00:00,2023-08-06 20:04:00,2023-08-07 10:04:00,RY7Z-Y5EU-0N0J-PUME
PG169300003710968,OD169300003710968,MERCH_DIST_001,E_WALLET,GOPAY,168000,4810,163190,IDR,SETTLED,CV Feri,cv.feri@mail.com,2023-08-27 19:00:00,2023-08-27 19:04:00,2023-08-29 00:04:00,UPMT-UAPD-J0E0-W7R7
PG169300010227750,OD169300010227750,MERCH_DIST_001,E_WALLET,OVO,962000,18878,943122,IDR,SETTLED,Kios Udin,kios.udin@gmail.com,2023-08-31 15:00:00,2023-08-31 15:04:00,2023-09-02 02:04:00,I9YM-VW57-AMJ4-D7O9
PG169300009700950,OD169300009700950,MERCH_DIST_001,QRIS,GOPAY,626000,21590,604410,IDR,SETTLED,Agen Bambang,agen.bambang@gmail.com,2023-08-01 18:00:00,2023-08-01 18:05:00,2023-08-02 06:05:00,BE12-UJ7E-SAR9-EI4L
PG169300002561287,OD169300002561287,MERCH_DIST_001,E_WALLET,DANA,516000,17509,498491,IDR,SETTLED,TB Oka,tb.oka@yahoo.com,2023-08-31 21:00:00,2023-08-31 21:02:00,2023-09-01 21:02:00,QMQ1-EF3Q-DYPG-QIL0
PG169300003291708,OD169300003291708,MERCH_DIST_001,QRIS,SHOPEEPAY,168000,4855,163145,IDR,SETTLED,CV Lisa,cv.lisa@mail.com,2023-08-29 22:00:00,2023-08-29 22:03:00,2023-08-30 23:03:00,W7SC-SNIW-W5EK-YXZS
PG169300005648292,OD169300005648292,MERCH_DIST_001,E_WALLET,GOPAY,621000,21073,599927,IDR,SETTLED,UD Yanto,ud.yanto@yahoo.com,2023-08-24 19:00:00,2023-08-24 19:02:00,2023-08-26 01:02:00,U5JU-GXDJ-8IEY-L268
PG169300001317500,OD169300001317500,MERCH_DIST_001,E_WALLET,OVO,258000,7910,250090,IDR,SETTLED,Depot Wawan,depot.wawan@mail.com,2023-08-06 22:00:00,2023-08-06 22:02:00,2023-08-07 16:02:00,7FO8-SZ4B-H5XT-UWV1
PG169300001070825,OD169300001070825,MERCH_DIST_001,QRIS,GOPAY,444000,10495,433505,IDR,SETTLED,TB Darma,tb.darma@email.com,2023-08-06 19:00:00,2023-08-06 19:03:00,2023-08-07 15:03:00,JAOY-7F1K-SVD2-5U9T
PG169300010451232,OD169300010451232,MERCH_DIST_001,QRIS,LINKAJA,466000,14446,451554,IDR,SETTLED,Kios Dian,kios.dian@gmail.com,2023-08-07 17:00:00,2023-08-07 17:02:00,2023-08-09 00:02:00,TWUB-5GAM-6VNP-1JYV
PG169300009965396,OD169300009965396,MERCH_DIST_001,E_WALLET,LINKAJA,324000,4956,319044,IDR,SETTLED,Toko Bambang,bambang@mail.com,2023-08-30 21:00:00,2023-08-30 21:05:00,2023-08-31 21:05:00,O6PZ-FEHG-SKJ6-TQCB
PG169300002174190,OD169300002174190,MERCH_DIST_001,QRIS,GOPAY,757000,22312,734688,IDR,SETTLED,Warung Joni,joni@yahoo.com,2023-08-03 20:00:00,2023-08-03 20:01:00,2023-08-04 21:01:00,595W-YWKI-19NM-GEZA
PG169300008680623,OD169300008680623,MERCH_DIST_001,QRIS,GOPAY,144000,3383,140617,IDR,SETTLED,Depot Herman,depot.herman@email.com,2023-08-18 22:00:00,2023-08-18 22:02:00,2023-08-20 04:02:00,K3H4-EDQL-7RTB-9D31
PG169300006880460,OD169300006880460,MERCH_DIST_001,E_WALLET,DANA,604000,14171,589829,IDR,SETTLED,Kios Karno,kios.karno@mail.com,2023-08-21 15:00:00,2023-08-21 15:05:00,2023-08-23 01:05:00,UD7H-KE2S-3OOZ-XI3E
PG169300008162273,OD169300008162273,MERCH_DIST_001,QRIS,SHOPEEPAY,240000,7797,232203,IDR,SETTLED,Toko Herman,herman@yahoo.com,2023-09-04 16:00:00,2023-09-04 16:02:00,2023-09-05 17:02:00,Z4OJ-14EZ-WLAQ-M19P
PG169300009500652,OD169300009500652,MERCH_DIST_001,QRIS,GOPAY,553000,14497,538503,IDR,SETTLED,TB Rudi,tb.rudi@mail.com,2023-08-31 13:00:00,2023-08-31 13:01:00,2023-09-01 15:01:00,E51O-YU2A-S5IQ-PDNN
PG169300005446812,OD169300005446812,MERCH_DIST_001,QRIS,GOPAY,264000,6444,257556,IDR,SETTLED,PT Mira,pt.mira@yahoo.com,2023-08-12 22:00:00,2023-08-12 22:05:00,2023-08-13 13:05:00,S8BI-YTAS-7CGI-JKNN
PG169300006195672,OD169300006195672,MERCH_DIST_001,E_WALLET,LINKAJA,309000,9274,299726,IDR,SETTLED,Grosir Riska,grosir.riska@yahoo.com,2023-09-05 20:00:00,2023-09-05 20:01:00,2023-09-06 20:01:00,9X6D-CETM-BRF6-1Z8V
PG169300009263370,OD169300009263370,MERCH_DIST_001,E_WALLET,LINKAJA,84000,1849,82151,IDR,SETTLED,Kios Rizal,kios.rizal@yahoo.com,2023-08-25 19:00:00,2023-08-25 19:03:00,2023-08-26 13:03:00,WZJY-P1E6-LSBC-17LP
PG169300002290834,OD169300002290834,MERCH_DIST_001,QRIS,LINKAJA,72000,1848,70152,IDR,SETTLED,Agen Rudi,agen.rudi@mail.com,2023-08-26 16:00:00,2023-08-26 16:01:00,2023-08-27 11:01:00,MULA-LZOG-3V63-LWPC
PG169300001841642,OD169300001841642,MERCH_DIST_001,E_WALLET,GOPAY,1144000,26790,1117210,IDR,SETTLED,Toko Herman,herman@mail.com,2023-08-08 22:00:00,2023-08-08 22:02:00,2023-08-10 06:02:00,50FL-OP46-0VFL-L89X
PG169300005595252,OD169300005595252,MERCH_DIST_001,QRIS,DANA,303000,5648,297352,IDR,SETTLED,Grosir Heri,grosir.heri@gmail.com,2023-08-25 19:00:00,2023-08-25 19:04:00,2023-08-27 00:04:00,LCSY-8HCY-F4HP-A22E
PG169300001400390,OD169300001400390,MERCH_DIST_001,QRIS,LINKAJA,430000,10837,419163,IDR,SETTLED,PT Vera,pt.vera@mail.com,2023-08-10 19:00:00,2023-08-10 19:02:00,2023-08-11 07:02:00,V8ZI-FP2Y-QX1W-EC9D
PG169300007388350,OD169300007388350,MERCH_DIST_001,E_WALLET,LINKAJA,78000,2010,75990,IDR,SETTLED,Depot Rudi,depot.rudi@yahoo.com,2023-08-08 13:00:00,2023-08-08 13:02:00,2023-08-09 17:02:00,XF6F-1F77-D2PQ-AAJJ
PG169300009372321,OD169300009372321,MERCH_DIST_001,QRIS,LINKAJA,447000,10145,436855,IDR,SETTLED,Agen Joni,agen.joni@gmail.com,2023-08-09 19:00:00,2023-08-09 19:05:00,2023-08-11 05:05:00,2RK0-NKKL-5N7E-LGNR
PG169300002112912,OD169300002112912,MERCH_DIST_001,E_WALLET,SHOPEEPAY,528000,10582,517418,IDR,SETTLED,Warung Dewi,dewi@gmail.com,2023-08-19 17:00:00,2023-08-19 17:04:00,2023-08-20 08:04:00,TD4L-7HFB-CJWW-VFEE
PG169300001433528,OD169300001433528,MERCH_DIST_001,E_WALLET,SHOPEEPAY,646000,10351,635649,IDR,SETTLED,TB Nurul,tb.nurul@mail.com,2023-08-29 12:00:00,2023-08-29 12:04:00,2023-08-30 06:04:00,SAK4-KTOC-WM7D-MC6L
PG169300003085602,OD169300003085602,MERCH_DIST_001,E_WALLET,OVO,135000,3742,131258,IDR,SETTLED,Toko Mega,mega@gmail.com,2023-08-02 17:00:00,2023-08-02 17:04:00,2023-08-03 10:04:00,XVTR-HM6M-1L2X-94JG
PG169300003948475,OD169300003948475,MERCH_DIST_001,E_WALLET,SHOPEEPAY,686000,21935,664065,IDR,SETTLED,Grosir Nurul,grosir.nurul@mail.com,2023-08-14 13:00:00,2023-08-14 13:02:00,2023-08-15 18:02:00,AC1W-8IPL-QLJ4-TTKM
PG169300002397328,OD169300002397328,MERCH_DIST_001,E_WALLET,SHOPEEPAY,690000,10666,679334,IDR,SETTLED,PT Gunawan,pt.gunawan@mail.com,2023-08-26 17:00:00,2023-08-26 17:02:00,2023-08-28 02:02:00,BI7L-CQNT-CA0S-0UQH
PG169300006317682,OD169300006317682,MERCH_DIST_001,E_WALLET,LINKAJA,240000,7316,232684,IDR,SETTLED,Kios Susanto,kios.susanto@mail.com,2023-08-23 21:00:00,2023-08-23 21:05:00,2023-08-24 09:05:00,V14Z-M8FJ-34F7-X0KX
